,Unnamed: 0,text,label
1033,1033,Abey pakistaan ja kutte teri to hindi bhi sahi ni hai,0
1034,1034,aur har bhade ke tattuo se comment karwane wala har SALMAN KHAN musalmaan hota hai,0
1035,1035,to tera matlb har bura kam karne vala aadmi musalman hota h Great thinking h bhai my midle finger salute u,0
1036,1036,Aur jo chup chup ke bole chala jay vo hi asli hijde ki aulad hota hai ashu kutt,0
1037,1037,sonya khan ek hijda musalmaan hai isey apna gender ni pata,0
1038,1038,Sonya tum ladka ho ya ldki jaldi btao ek kam h tum se,1
1039,1039,"Musalmaan kabhi aage se vaar ni karta hamesha hijdo ki tarah pichhe se vaar karta hai,Pakistan ko hi dekh lo Muslim hijdo ka desh Hahahahahahaha",0
1040,1040,bhupender panwar hijda musalmaan hai,0
1041,1041,Bhupender bro sahi keh rhe ho isse bada chtiya mene apni zindagi mai nhi dekha yahi hai chutiya no1,0
1042,1042,Advenced idd mubarak,1
1043,1043,Aaj ki parti salman bhai ki eid ki parti,1
1044,1044,Uske baad last mai apne liye kuch lelungi,1
1045,1045,Gracy Singh or salaman khan jodi ek sath dekhana chahata hu,1
1046,1046,Aur sab kaisa chalra hai,1
1047,1047,love uuuu shalluuuu,0
1048,1048,I hate bajarngi bhai jaan. .. Salman,0
1049,1049,Tum mere jaan ho bhai plz 1 bar call ya msg tu h to bola tha like ya comment karo tum padty ho na .,0
1050,1050,A harami hai iski bhadwa ki mov mat dekna,0
1051,1051,kisi ko harami kahne se pahle apne bare me soco.,1
1052,1052,Salman khan Bajrangi kutta maa ka lauda bhenchod,0
1053,1053,I think vai app padhtey hongey plzz mai appse milna chata hu,1
1054,1054,Koi mere se zyada bda sallu ka fan hai to to lagatar iss film k pahle show dekhega koi hai to add me,1
1055,1055,"Akhir show me apko kitne din tak dekte rahungi,?",1
1056,1056,bhai is kutte ki film mat dekho kyu apna paisa haram jagah le jaa rahe ho,0
1057,1057,Hanji paji tiaar aa jooba,1
1058,1058,Bhai mujhe aapke sath acting karni hai main bhai aapke ghar ka kaam bhi kar doonga bhai mujhko mumbai le chalo bhai bhai plz bhai,1
1059,1059,tumne muje msg kya tha plz batao please,1
1060,1060,pure bachio ki jaan lena hai kya aise pics dekha k,1
1061,1061,main ye pic dekhne ke liye taiyar hu salman bhai,1
1062,1062,salmaan sr...... Aap ne khud kaha k aap hr cmments khud read krte ho..... so kabhi reply ku nahi krte,1
1063,1063,love uuu shallluuuuu,0
1064,1064,m sallu ko etna love krta hu jisko nap ne k liye avi tk kuch ni bna,0
1065,1065,Maat dekho salman ke bajrange bhai jaan movies 2 ? Salman khan is not a muslim he is a hindu becous Allah sey SAAB SE BAA GUNAA HAIN SHIRK TO Salman kahn shirk kar raha hain 3 KURAN KA farman haain saab se bara gunaa Shirk hain,0
1066,1066,Hum ka bole is kamine salman ke bare me bolna to bahut kuch hai I heat salman khan,0
1067,1067,apko salman bhai ki kasam mujhe add kijiya,1
1068,1068,Meri bhai jaan salman khan ilove you,0
1069,1069,bhai mae tho tayar hae,0
1070,1070,bhai mai tu kabse tayyar sath me eid manege bhai roza the aj,1
1071,1071,Kya kare ho,1
1072,1072,Itni saari qurbani dene k baad fir bhi mai galat hoon,1
1073,1073,Tumne bhi kabhi saath nhi diyaa to mai akhir galat ho he gai cograss,1
1074,1074,Jaise tum apne waade k pakke ho waise mai bhi apne waade Ki pakki hoon,1
1075,1075,aslamo alaikum bhai,1
1076,1076,very dhamaka song pichli baar jumme ki raat &iss baar party ki raat wow..party aapki taraf se iss party mehi kick hai...,0
1077,1077,Isna Muslim ko chalang kiya ha iska movie koi. Mat dekhna agr tum sab Muslim hoga to nhi dekho ge,0
1078,1078,sallu bhai rocks,0
1079,1079,Bhai jaan k se hai ap ghar wale k se hai ya film bajrangi bhaijaan qameebi ho gayi mujhe ko i d me add krna ha apko Ramzan ap sub ko Mubarak ho. Saad Khan pakistan Karachi .,0
1080,1080,BHAI boht acha hy bus aj ki jagah pr eid hona chahye thaeid ki prty meri trafcse .....Jai hoooo bhaii,0
1081,1081,Bahut bahut badhai ho bhai jaan aapki aane wali flim me hum logo ka sabka subh kamnaye.he,0
1082,1082,mai salmaan bhai ka baho.......t... bada fan hoon ...,0
1083,1083,"Tayyr,hai sllu bhaijaan",1
1084,1084,sem 2u bhai,1
1085,1085,Nice song aaj ki patry meri tarf se,0
1086,1086,insa-allah ye sare record torogi,0
1087,1087,apko bhi mubarak,0
1088,1088,"ab apko nice,gud,handsome etc bolke kya faida....Ei sab bohot chota word hai ap k liye.....ap mera fav actres ho pls Cl me on this nmbr....919593871431...<<<Agar ho sake to>>>..Pls...'''",0
1089,1089,koi pasand ni karta teri film ko or band kar ye tamasa,0
1090,1090,salman kaha good. film bajrahgi bhaijaan oldbasyt walkam,0
1091,1091,Aba es photographer sa achi photo to ma khich la ta hu sala q tera 2 maru ga chitiya sa la tera baap ko ati hai photography ...,0
1092,1092,Advance mai eid mobarak bhai,1
1093,1093,Salman khan am exited 4 ur n3w film #bajrangi #bhaijan .....................,0
1094,1094,gulmira ne kya likha h. . . .,1
1095,1095,Salaam bhai aap ye accha kaam nahi karre,0
1096,1096,bhai tumhara ghar or ghar ke share log islaam ke naam par kaala dhappa ho islaam se judi koi bat nahi he tumain,0
1097,1097,Kye hal han Salman Bai,1
1098,1098,khuni saale chal jail ja,0
1099,1099,eid musalmaan ki hoti hai,1
1100,1100,hi salman Bajrangi bhaijan,1
1101,1101,bhai party ke liye abke sab frnd tayar hain...!!,1
1102,1102,party kha pai hoygi bhai,1
1103,1103,allah kare is khabis ki movie flop ho,0
1104,1104,Eid mubark ho bhai jaan advance mai it's emerjancy plz,1
1105,1105,hamaare duvaa aapke saath he bhijaan ham aapke leye kuch bhe kr sakte he,0
1106,1106,Aaj ki party bhai ke taraf se,1
1107,1107,Film release bhi hogiApki taraf se party bhi hogiOr aapki zholi bhi bhar jayegiTension nahi lene ka bhai Hum sab aap k sath haiWish you all the best,0
1108,1108,Salman bhai ap mujhe bhot pasand ho,0
1109,1109,Dukkar h salman suwar kahi ka,0
1110,1110,Mr. salman ajkal aap k setare gardish mai aapko sarf 8 hazar comment aate hai oh ho,0
1111,1111,bhai jan kya baaaat haiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii.,0
1112,1112,Aaj ki iftar party meri taraf se invition hai bhaijan apko pure pariwar ke sath,1
1113,1113,Party with salman & bebo kon miss krega,1
1114,1114,Wah bhai wah,0
1115,1115,Bole to ekdum hit apne sallu bhai ki picture jhakaaas,0
1116,1116,yaar bhai jaisa to aur koi paida hi nahi ho sakta I LOVE YOU BHAI,0
1117,1117,hi salman vai eid mubarak,1
1118,1118,apki bht bht bht bht bari fan hon pakistan se,0
1119,1119,kya ye dawat garib or yateemo k liye bhi hai,1
1120,1120,@lwayz ready 4 uh salman sir....,1
1121,1121,yaaahi bhut bari party he ap ki taraaaf se,1
1122,1122,eid mumbar ho aap ko..,1
1123,1123,aaj ki party meri taraf se salman bhai,1
1124,1124,vry vry beautiful song. ..,0
1125,1125,Selfie le beta jb marja0ge jb Qaber m ja0ge tb Allah tje dakhega ghtya h0 tm really,0
1126,1126,Bhai ied mubaraq,1
1127,1127,"Bohot accha hai . Aaj ki party mari taraf se , sab ko bolo utre flak se . Nice",0
1128,1128,Kaise hai bhai aap achha rhiyega to hum v rhenge vRna aap jante hai,1
1129,1129,Jo b ho par main aap se bhuuuuuut pyaar karty ho salman,0
1130,1130,Salman khan Teri maa ki chuth aur Teri bahan ki chood,0
1131,1131,Yeh kaun boodeh ke peechhe padi hai bina makeup ke dekhle bhaag jaogi.,0
1132,1132,Bhai aapki movie hum hit karenge koi kare ya nare,0
1133,1133,Bhaijan eid Mubarak Aap ko pyaar karty ho,0
1134,1134,Bhaijan tumara fon nombar chaie do na eid Mubarak bolne ka,0
1135,1135,Salam lekum bhai jaan ramdan mubarak ho aap ko,0
1136,1136,Awa ge jaroor,1
1137,1137,chicken song iw awesome bhai,0
1138,1138,Kyun bhai Aj kyun nahi Kal kare so Aaj KAR...,1
1139,1139,wowwwwww omg aaj kyu nahi ............love u salman,0
1140,1140,Kay baat hai bhai jaan....,0
1141,1141,main to ab jaa hi nhi rha aur khin kal tk...yhi rahunga,1
1142,1142,hum intazar karenge,1
1143,1143,Salllu tumhe pta bhi h ki tum iss red pathani kurte me kya jabardast lag rahe ho....koi bhi ladki mar jaaye tumhare liye to...ummmmaaahhhh?,0
1144,1144,aap ki EID ki party me hum ainge bhai,0
1145,1145,Lov ew xo much salman,0
1146,1146,Han bhaijaan jaisa aap kaho..best of luck for bajrangi bhai,0
1147,1147,super cool cool bro,0
1148,1148,super jodi kreena sallu,0
1149,1149,"oh my god ,i cnt belive...... i'll be thr........pls be my frnd salman...$$$$$$",0
1150,1150,Super duper hit hai bhai ...,0
1151,1151,Teri maa ka,0
1152,1152,nice pic bajarangi bhaiya,0
1153,1153,Iam waiting salman bhai,1
1154,1154,Vadiaa veer ji,1
1155,1155,I don't like salman khan madharchod randy ka ladka harami kafir,0
1156,1156,aadab salman ji,1
1157,1157,Sure i ll 3:30 Ko kya me toh 2:30 Ko hi facebook me rahungi,1
1158,1158,abe chutiye kabhi namaz bhi pad liya kar,0
1159,1159,Salman mere jaan muuuhhhhhhaaa,0
1160,1160,Goodluck for bajarangi bhaijaan,0
1161,1161,Musalman log khilaaf hogaye iske saari ijjat dho dega kya is pic mei,0
1162,1162,theek hai mujhe to lagta hai main ye film dekh chuuka hu sabhi loog iss film ko apne aap se relate karenge,1
1163,1163,salman bhaijaan eid mubarak aapko ho,1
1164,1164,Aap sabki madad karte he meri friend ki help kar dije pliz,1
1165,1165,Salman ab tak to hum aapke bohut bade fan the lekin ab nahi ..Kyon k aapne musalmaan bhaiyon ka bohut dil dukhaya hai I hate u..,0
1166,1166,Assalamu alykum bhaijaan Eid mubarak ho bhai or aap bahut ache insaan ho good luck,0
1167,1167,"welcome *""*'*'*'*'*'*bajrangibhai jaan*'*'*'*'*'*'*""*'*'*superhit movie*""*""*""*'*'*'*:welcome fance party*""*'-'*'-'*'*""*'*superr*'*'*'*'*'*'*'*:*duper*""*'*'*'*'*'*best*'*'*'*'*'*'*'*'*""*:very nice*""*'*'*:*'*bajarangi bhai *""*'*'*""*'*'*'*bajarangi bhai *'*""*""*""*'*'*'*'*bajarangi bhai*""*""*'*'*':'*:*'*hit*'*""*'*'*:hit*'*""*'*'*'*'*'*'*hit*'*'*""*'*'*'*super actor&actress*""*'*'bajrangibhai*""*'*'kareena *'*'*'*'*best *""*""*""*'*'*""*'*watch movie later-id-ul-fittar*""*'*'*'with*""*""*'*'*sallu*""*""*'*'*':'kareena *""*'*'*'*'*bajarangi bhai jaan *""*""*'*'*superstar*""*'*'*'::",0
1168,1168,selfie le lo bhai ke saath,1
1169,1169,Salman Khan sir koi kuch b bole hume koi. Frk nhi pdta. Ye sb ek chal he kisiki bt i lv u sr god bless u hm to dekhege movie or dikhayege b #BBthiseid becouse ye mere salman sir ki movie ka swal hai.,0
1170,1170,bhaijaan sultan m negtive role kiska h,1
1171,1171,Salman bhaijan EID MOBARAK.,1
1172,1172,awxom actor sallu bro,0
1173,1173,Salman bhai aap ke khilaf kya horaha hai,0
1174,1174,we love u very much bhaijann( bollywood ke sann india ke jaan sub ke bhaijaan SALMAN KHAN ) !!!!!!!!!!!!!!,0
1175,1175,Bhai musalman hone ka to faraz nibha deta brother,0
1176,1176,nic song . bhi jan,0
1177,1177,Bhosrdi k kya bolta hai musalmaan nich hai,0
1178,1178,Kute begherat khabees benamos kafir k bache teri itni himat,0
1179,1179,Ji salman bhai.bilqul rhenge..aapke liye :* :),0
1180,1180,mere bhai jaan nhi ho ap mere to super star ho ap,0
1181,1181,Salman khan rock .,0
1182,1182,m musalman ladki se shadi krna chata hu mare age 25 hai 9818463635 plz col me shadi pka karuga ok plz col me,1
1183,1183,jai shri Ram Jai shri ram,0
1184,1184,Mene kia qusor kia he salman g jo mjh se bat nai kerte reply nai kerte,1
1185,1185,m musalman ladki se shadi krna chahta hu mare age 25 hai plz col me only ladki 09818463635 from (hp),1
1186,1186,Kyu aisa kya salman bhai,1
1187,1187,bhai jaan nice,0
1188,1188,koi kuch bhe khe ap hit ho,0
1189,1189,bus ek sawal ka jawad dijye aap mujhse kab milenge,1
1190,1190,Bajrangi bhaijaan 300 par karega yeh mere wada hai,0
1191,1191,Bakwas actor ki bakwaas film,0
1192,1192,Masha Allah kisi ke nazar na lage,0
1193,1193,Aap ki new film ka mein besabri se intzar kar raha hu please jab film release hogi to website post kar dena ta jo ham aap ki super duper hit film dowload kar sake,0
1194,1194,okk bhai jaan...:),1
1195,1195,"love yu bhai jaan,,,,,I like yu,,,,,I love yu bhai jaan,,,,,,nice song so sweet handsome parsnalti",0
1196,1196,Abe ja be zhandu balm Tere jaison keliye kon waqt nikalega,0
1197,1197,kiya koi bata sakta hai india Time 3:30 pm UK time kiya hota hai??,1
1198,1198,hamare sallu bhai h,1
1199,1199,Tum musalman nahi hi,0
1200,1200,Heard k Sallu bhai ko musalmaano ki ab koi zarurath nahi rahi iz diz true???,1
1201,1201,Jo sachcha musalman hoga vo iski movie nahi dekhega bhai kyu k isne muslamano ko chalange kiya hai so mai to nahi dekhunga jiski jo marzi bhai,0
1202,1202,Ok sallu miy,1
1203,1203,Bhaijaan muze aapke sath picture click karni hai.......love u bhaijaan.....,0
1204,1204,Assalamu alaikum bhaijan,1
1205,1205,Bhaijan watsaap pe aapke bare ma jo chal raha ha wo jhoot ha na.plz reply must,1
1206,1206,Salman is godfather is bollywood,0
1207,1207,mast hai bhai jaan,0
1208,1208,"Tre bap ne bnai hoti tb b flop nhi hoti ssale,",0
1209,1209,Kya guarantee hai ki sab questions ka answer aap hi denge???koi dusra bhi toh de sakta hai???,1
1210,1210,Akib Jawad TU SULTAN KO FLOP KARAYEGA TU ABE JA CHUTIYA JA TU YHA SE NHI TO THOK DUNGA,0
1211,1211,Kya bhai hum jab Bussy ho tab hi aap online honge..... plz hamara bhi socho..... night me sab free hote he.,1
1212,1212,Salame walekum .bajrangi bhaijan,1
1213,1213,Facebook jaisa Accha chis me ye sab faltu items kyu ata hai kya pata????? Dirty fellow. ..... idiot kahika...... mu dekh lia bash aj ka din e sala kharap jayega.....,0
1214,1214,Salam Nadia Khan frm salman khan,1
1215,1215,luv u salman muhhhh,0
1216,1216,Harami kanjer insaan,0
1217,1217,Asaalam aalay kumm Asaalam axelent bhai jan (y),0
1218,1218,Salman bhai mery comnt ka reply krna plzzzzzzzzz,1
1219,1219,haye Sallu....tussi gr8 ho........,0
1220,1220,koi dekhe na dekhe hum toh apki iss film ko toh zarur jayenge,0
1221,1221,Nic salman bai,0
1222,1222,bhai....hum tumhare bareme sab jaante hai..kya question aur kya answer....we love you.....abto bss movie release ho...usi din jashn hoga....Eid mubarak in advance..........,0
1223,1223,"Bhai aap toh bolly wood ke badshah ho """"""""""aur aap humare dil k kareb ho love u bhai jaan",0
1224,1224,Gret is gret khan salman,0
1225,1225,kya baat h.....bhai,0
1226,1226,ofcourse salman isme sochna kaisa..,1
1227,1227,sallu bhai..........ed ki party akele ....hi hmko bhul gye,1
1228,1228,Iove you sulman bhai,0
1229,1229,Muslim brothers sisters plz salman khan ko unlike karo aor lanat bhejo salman khan pr salman khan hindu higaya hai islo ezzat mat do bezaty karo Allah ki lanat hu is bodhy baba par,0
1230,1230,sir im upset becaz apki film pakistan mai eid ke ek week bd release ho gi sir ramzan mai sirf allah miyan se apki kushi mangi hai hamari dua qubol ho jaye ap hamesha kamiyab hun.im samaira from pakistan i always woh aye ni and support u.,0
1231,1231,BEHNCHOD Sahil Rehman Roy. BAAP SE FANDA KAREGA TUJHE TERE INBOX ME THOKUGA,0
1232,1232,Salman bhai aap to folp hooo jiii,0
1233,1233,Bhai jakaass bhai insallha super hit. ...,0
1234,1234,salman bhaijaan...ap ki new movie mein shoot mee mai,1
1235,1235,Yasmeen Khan. Dimag THIKANE lga kr comnt kr,0
1236,1236,Sallu bhai aapka no.... chaye,1
1237,1237,True love to aisa hota hai jo kabhi uske aakho m aasu nhi dekh skta ho marna pitna to bhut dur ki baat h,1
1238,1238,Or uske khe bina uski baat samajh jate h,1
1239,1239,bajrangi bhaijan eid mubarak in advanc or apki movie 450cr ke par jaye kyuki....you are grate and smart hero of bollywood ke,0
1240,1240,kal kya h.....b'dy gift doge kya mera? <3 :D,1
1241,1241,Salman bhai mafi Maglo abi time hi..Muslim bina hit karuga Bajrangi Bhaijan ko...kesi karo gi bhai...apka frns group he hi Muslim,0
1242,1242,Abe selman Khan muslman ke name per klneq hae ise jeene ka koi heq nahi hae,0
1243,1243,bhaijaan mera reply jarur dena,1
1244,1244,Jai shri ram .......coming sooooon bjrngi bhai jan,1
1245,1245,Madar chord maa chuda Mumbai mai Hyd dheekha to maacood data tari,0
1246,1246,Pakistan main be apko log bht pasand krta hn bhai jan.....,0
1247,1247,aapki film kaisi bhi q na ho humko 1st day 1st show dekni hi hai.,0
1248,1248,bhai ap muslim bina kesi hit karoge ye films. .,0
1249,1249,tera film se br nhi chalne wala h bajrangi,0
1250,1250,Ja kutte Teri movie koi nhi dekhega haram khor,0
1251,1251,Kese ho bhai aap,1
1252,1252,"Love u mere swttuuuu... Muuaah muaah muah .. Tum ho toh me hoo... Ek pal milneki chahat se umid banih, aur umid se jindahoo me... Tere lye bas tu hi tu hai...",0
1253,1253,Yeh movie koi muslim nhi dekhega kyun k yeh movie chalne wala nhi h,0
1254,1254,SULTAN ALI KHAN SE,1
1255,1255,Salman bhai aap kamal ho,0
1256,1256,Ek nai kahani dekhne ko behad utsuk hai.love you sallu bhai.bhaijaan.,0
1257,1257,Kis time kal?,1
1258,1258,1 no bhau,0
1259,1259,hame koi like kijiye hum bajrangi se kam nahi hai,1
1260,1260,Sir kisko rply mat dena,1
1261,1261,salam bhai app ke Roza kasa ja raha ap ka,1
1262,1262,Kuc nahi parthe hai bhai salam ka zabab bi nahi date hai,1
1263,1263,bhai Tu apni jaaan hai :*,1
1264,1264,Iam waiting bhaijaan,1
1265,1265,U owsum Salman bhai,0
1266,1266,Bhaijan aap ki sari film supar hoti hai or. Main aap ki sari film dekhti hun kash main ek baar aap se mil pati,0
1267,1267,ye harami iski kya aukat hai salamn ki mere samne iske pas jitna paisa hai utna to mere kutte ko khana ata hai,0
1268,1268,Bhai is bar Eid aap ka chera dekh kar Ho gi .kab 17 tarikh aaye iam waiting,0
1269,1269,Salman don't worry faltu ki abha se apke fan ko fark nhi padega movie mast chalegi,0
1270,1270,tere muslman hun te lanat hai,0
1271,1271,Eid mobarak bhaijaan kyse ho serkhan kab aega bhai,0
1272,1272,Bhai Tere samne koi nahi bhai u r gret bhai,0
1273,1273,Eid mubark ho salman jii I love you salman.mai apse ek bar milna chahti hu salman jiiii meri yhi khwaish h salman jiiiii,0
1274,1274,Bhai ji aap to kamaal ho,0
1275,1275,pakistan k fans kia kren zara ye bhi btaye bhai?,1
1276,1276,. Salman bhai apni life khud Kharab kr rahe ho ase krke alla hafiz,0
1277,1277,Ekela boycot kar awaiz tu kamyaab ho jayega paaka sirf tu mat ja,1
