,Unnamed: 0,text,label
629,629,kR^iSha kaaanuuna baTa khe vaala kisaana mahila kya nuka़saana saka,0
630,630,bhaarata hara saala laakha loga vaaya praduuShaNa vajaha akaala mauta shikaara raha,0
631,631,maamala bhaarata ke jaane-ma maanavaadhikaara kaaryakar buddhijiiva jela pulisa inha jela chashma sTrॉ de inakaara raha jaana kya,0
632,632,daura Tiima i.mDiya ke choTila vaala khilaaDa़ sa.mkhya darjana bhara pahuँcha savaala daura krikeTara lagaataara choTila kya raha,0
633,633,ke.mdra sarakaara 3067 laakha nॉna-gaijaeTeDa ke.mdriiya karmachaara tura.mta bonasa de ghoShaNa,0
634,634,buuma paaya viiDiya aaTha saala pahala sitambara 2012 ilma gaya pradarshana kharatauma suuDaana yuesa yuka,1
635,635,buuma paaya viiDiya i.mDoneshiya ke sthaaniiya baajaara jaha videsha jaanavara becha hai.m.,1
636,636,laDa़ka laDa़ka shaada dona laDa़ka laDa़ka pyaara,0
637,637,paakistaana tamila samudaaya ba.mTavaara ke vak़ta tamilanaaDa karaacha basa gaya,0
638,638,posTara aama aadama paarTa abhadra TipaNNa gaya bhaajapa vidhaayaka vije.mdara gup apa ऑishiyala TviTara hai.mDala,1
639,639,supriima korTa mahila ke samuuha yaachika daayara karaka musalamaana samudaaya adhika shaada chunau dii paDha़ ke akha़baara pramukha surkha़,0
640,640,kya bhaarata koro vaayarasa sa.mkramaNa ke maamala piika aa chuka,0
641,641,buuma paaya vaastavika kaarTuuna 2014 jisapara shaahiina baaग़ shabda alaga joड़ gaya,1
642,642,mukhyadhaara ke samaachaara aauTaleTa soshala miiDiya jhuuTha daava kaha ronaalDa ke hoTala aspataala badala jaaegaa.,1
643,643,adhikatara posTa Chaatra mutakhora aashrita bata raha mahila ke prata phaila raha dveSha jhuuTha,1
644,644,kisaana 26 janavara dilla ke raajapatha TraikTara pareDa taiyaara raha hariyaaNa ke jii.mda mahila kisaana TraikTara-Trॉla chala Treni.mga le raha,0
645,645,Telii-skriina uTabॉla maicha dekha jashna mana loga viiDiya saala pura bhaarata naha,1
646,646,udaaravaada Chava vaala desha ke baDa़ islaamika skॉlara kalba saadika़ la.mba biimaara chala raha mahii 17 taariikha़ unha lakhanauu ke aspataala bhar gaya jaha unha ve.mTiileTara saporTa rakha gaya,0
647,647,buuma viiDiya mauta ke muँha vaapasa aana vaala shakhsa baata ke vaayarala viiDiya sacha pata laga,1
648,648,bihaara ke mukhyama.mtra niitiisha kumaara epiiemasa ekTa bihaara kha़tma jaikra daava isasa kisaana haalata sudhaara,0
649,649,buuma paaya viiDiya 2017 uttara pradesha ke nagarapaalika chunaava hi.mda mahila musalamaana bana phariivaaड़,1
650,650,buuma dilla pulisa sa.mparka kiya pata laga viiDiya daraasala mॉka Drila naa aata.mkavaada ke dabocha,1
651,651,buuma maadhava neshanala paarka ke re.mja adhikaara elapa aarya sa.mparka kiya aफ़vaaha aarija kiya,1
652,652,buuma paaya viiDiya pura 24 janavara 2019 yuvaka laaiTa praartha le vivaada ‘allaaha akabara’,1
653,653,bhaarata chautha TesTa maicha bi ahama khilaaDa़ ke khela raha ravi.mdra jaDeja jasapriita bumaraaha ashvina choTa ke kaaraNa paDa़,0
654,654,paakistaana ke puurva teja़ ge.mdabaaja़ shoeba akhatara Tiima i.mDiya ke jiivaTa khela le taariipha़ ke pula baa.mdha,0
655,655,ऑksaphorDa kovishiilDa bhaarata baayoTeka kovaiksiina ma.mjauura dii dona ke DeTa saarvajanika naha aisa chi.m jaaahira raha,0
656,656,kariiba chaara laaख़ yaada baara sheyara kiya viiDiya daava kiya gaya moda 2019 ke chunaava jiita paakistaana,1
657,657,buuma paaya tasviira joड़ soshala miiDiya daava kiya raha madhya pradesha pulisa ke pravak vistR^ita jaanakaara,1
658,658,buuma tatiisha saama aaya viiDiya yuuTyuuba agasta 2017 - koronaavaayarasa vuuhaana chiina sa.mkramaNa phaila,1
659,659,buuma paaya viiDiya maii 2015 beljiyama sa.msada ilma gaya,1
660,660,buuma paaya saala puraa tasviira alaga slogana likha gaya,1
661,661,buuma paaya saala pura viiDiya paakistaana ke jhaa.mga viiDiya dikha raha shakhsa tabha girataara liya gaya thaa.,1
662,662,vaayarala posTa daava kiya gaya naukara maa.mga raha yuva pulisa jama Da.mDa barasa,1
663,663,1971 laDa़ 49va barasa paDha़ amariika bhaarata Dara koshisha bhaarata kya kiya,0
664,664,sa.mpaadita viiDiya dilla ke mukhyama.mtra aravi.mda kejariivaala ke vibhinna saakShaatkaara asa.mba.mdhita klipi.mga shaamila,1
665,665,kamala hairisa saarvajanika taura kisaana aa.mdolana ke samarthana naha kaha unaka naama kaisa aaya,0
666,666,buuma paaya vaayarala tasviira oToshॉpDa miimaraava naamaka TviiTara yuuज़ra oToshॉpa bana,1
667,667,paDha़ dilla prakaashita vaala akha़baara kina kha़bara dii praathamika,0
668,668,vaayarala posTa jhuuTha daava kiya gaya gujara vyakta kanaaDa saDa़ka loga Dॉlara bauChaara . viiDiya,1
669,669,buuma paaya baaढ़ agasta mahii morakka ke taroDaanTa ilaaka aaya jisama saata loga maara,1
670,670,buuma viiDiya pharema toDa़ paaya muula ruupa pashchima ba.mgaala ke islaamapura jaha Tiiemasa paarTa,1
671,671,buuma paaya vaayarala raha tasviira puraa,1
672,672,piChala paaँcha saala bhaarata ke jayaadaatara raajya kupoShaNa baara baDha़ dikha raha haiisaka vajaha jaana ke paDha़ kha़bara,0
673,673,buuma paaya viiDiya muula ruupa baa.mglaadesha ke braahmaNabaariya jaha madarasa Chaatra sthaaniiya dukaanadaara ke,1
674,674,guruvaara raajya saata mahii ke sinemaaghara malTiipleksa dobaara khula raha,0
675,675,esabuka TviTara vaayarala posTsa daava baaava de raha paribaaha 10 juuna maarapiiTa shikaara ke koma,1
676,676,varSha pura virodha pradarshana ke viiDiya dobaara gumaraaha vaala kaipsha.msa ke vaayarala kiya raha,1
677,677,akaau.mTa pahala TviiTa paakistaana ke pradhaana ma.mtra ke naama kiya gayaa. TviiTa 3000 jyaada baara riiTviiTa kiya gaya,1
678,678,melabarna i.mDora restara viiDiya vaayarala ke bhaaratiiya krikeTa Tiima saporTa sTaapha़ koro vaayarasa TesTa kiya gaya,0
679,679,‘gaala projekTa’ maka़sada mahila jaatigata gaala jagaha duusara gaala de vikalpa de,0
680,680,buuma paaya viiDiya klipa daraasala mahesha bhaTTa beTa shaahiina bhaTTa ke buka laa.mcha raha maanasika svaastha charcha,1
681,681,buuma ghaTanaasthala ke tasviira tula paaya bachcha haatha maujuuda chaTTaana ke rema aana vajaha,1
682,682,naha kokaa-kola ke sa.msthaapaka jॉna pembarTana na shika.mja becha na unaka aaviShkaara 1800 ke a.mta amerika ke udyama,1
683,683,buuma vasiima ke saha-kalaakaara pharahaana atara sa.mparka kiya kaha saala pharavara tasviira lii TviiTa,1
684,684,bihaara raajadhaa paTa ke gardaniibaaga yaarapura ilaaka raha vaala dalita mahaadalita parivaara vikaasa kosa,0
685,685,buuma paaya vaayarala klipa vartamaana naha balक़ 2019 disa.mbara ilma gaya naagarika sa.mshodhana adhiniyama 2019 ke,1
686,686,vaayarala maiseja jisama daava kiya gaya piiema moda yuesa yuka sahita desha ke koronaavaayarasa Taaska phorsa netR^itva,1
687,687,muula ruupa tasviira laDa़ka jisaka shava 20 फ़ravara madhya pradesha ke gaa.mva baraamada kiya gaya thaa.,1
688,688,kisaana aa.mdolana joड़ tasviira soshala miiDiya yuuज़rsa shraddhaa.mjala arpita sheyara raha hai.m.,1
689,689,buuma paaya asala tasviira duba apa kariiba jaya baajapeya ke naa bhaajapa pravak sa.mbita paatra ke,1
690,690,daava kiya raha topa kashmiira ghaaTa raha uthala-puthala ke chala bheja raha buuma paaya kariiba chaara,1
691,691,buuma paaya tasviira 2017 2019 bihaara asama baaढ़,1
692,692,bhaarata amerika jaapaana ऑsTreliya kvॉDa samuuha bana samuuha aupachaarika diya,0
693,693,soshala miiDiya aaज़ma khaana ke varSha pura viiDiya galata sandarbha kiya raha vaayarala,1
694,694,koro vaiksiina istemaala ma.mjauura denevaala duniya pahala desha bana briTenaphaaaija़ra baayonaTeka vaiksiina agala hapha briTena loga laga jaaega,0
695,695,buuma paaya tasviira 11 janavara 2020 piiema moda divasiiya kolaka yaatra ke virodha e.mTa siiee proTesTa ke,1
696,696,klipa baa.mglaadesha ke kaimpa aaga laga ke pashchaata sharaNaartha rohi.mgya vyatha dikha hai.,1
697,697,buuma paaya vaayarala posTsa फ़rज़ dona tasviira aparaadha vikaasa duba na usaka hamashakla,1
698,698,buuma paaya muta maaska ke ऑnalaaina phॉrma ghoTaala jisaka ja़ra loga jaanakaara lii thii.,1
699,699,soshala miiDiya vaayarala bhaajapa pravak ke ऑphishiyala TviTara hai.mDala kiya TviiTa skriinashॉTa eka,1
700,700,buuma paaya gu.mjana sakse da kaaragila garla ilma bhaaratiiya eyara orsa sevaanivR^ita mahila heliikॉpTara paayalaTa gu.mjana,1
701,701,sana laaiba elaosa paara paakistaana raha vaala gala sarahada paara vo tarapha़ aa thii.m,0
702,702,daava kiya gaya tasviira aaraesaesa ke shivira tasviira an hajaaara nare.mdra moda hai.m.,1
703,703,gova bii pradarshana raha sthaaniiya loga Dara praakR^itika su.mdara ke mashahuura gova koyala ke Dhera badala saka,0
704,704,bihaara enaDiie jiita kaarTuuna,0
705,705,bagaira sabuta ke phesabuka posTa vaayarala I,1
706,706,rakula priita si.mha viiDiya dava le 5 maii thii.m,1
707,707,paakistaana laDa़ka naala seba dho vaala viiDiya bhaarata diya raha saa.mpradaayika ra.mga.,1
708,708,paakistaana ura Taiksa-phra ghoShita posTa vaayarala soshala miiDiya ga.mbhiira liya,1
709,709,bhaarata ke lagabhaga 120 puurva sainya adhikaara raaShTrapata raamanaatha kovi.mda muslima rejime.mTa ke baara kha़ta likha paDha़ akha़baara samiikSha,0
710,710,jabaka nakala oTa aikTa cheka likha shaayada vaastavika phoTa ke baara satyaapita vivaraNa diya,1
711,711,paakistaana apha़gaaanistaana ke anabana jita puraa uta puraa bhaarata apha़gaaanistaana dos,0
712,712,buuma paaya viiDiya kariiba saala pura pradhaanama.mtra nare.mdra moda ke aadhikaarika TviTara hai.mDala posTa kiya gaya .,1
713,713,buuma paड़taala suurata pulisa ghaTa saa.mpradaayika koNa naha jhagaDa़ lॉkaDaauna ke niiyama ulla.mghana,1
714,714,paatra speshala pablika prॉsikyuuTara ujjavala nikama ke daava dohara 26/11 mu.mbaii aTaika maamala sTeTa,1
715,715,soshala miiDiya vaayarala posTa daava kiya gaya karii bhopaala chunaava laड़,1
716,716,buuma paaya ka.mbala vitaraNa abhiyaana sa.mchaalana yuupa sthita gaira sarakaara sa.mgaThana dvaara kiya gaya jisaka aama aadama paarTa,1
717,717,bata raha dilla saTa si.mgha bॉrDara sikha prachaaraka khauda gola maara lii parcha ke mila kha़bara jisaka jaaँcha raha,0
718,718,buuma piii ke parivaarajana baata kaha vaayarala tasviira dikha raha laड़ka naha pahachaana,1
719,719,enaaaiie ke anusaara Chaapa alagaavavaada charamapa.mtha gatividha madada ke dhana juTa ke sa.mdeha maara paDha़ ke akha़baara baDa़ kha़bara,0
720,720,enaaaiie 83 saala ke phaaadara sTena svaama giraphataara yuuepiie dhaaraaeँ laga,0
721,721,paakistaa saa.msada ayaaja़ saadika़ daava kiya videsha ma.mtra shaaha mahamuuda kauraisha kaha vi.mga kamaa.mDara abhina.mdana riha naha kiya bhaarata raata nau baja hamala dega,0
722,722,takariibana chaara saala puraa tasviira dikha raha vyakta bॉmba naha balka hashiisha thaila baaँdha rakha,1
723,723,buuma gova pulisa adhiikShaka pa.mkaja kumaara si.mha baata bata aaropa paisa ke chala kadama uTha,1
724,724,buuma aisa pramaaNa naha mila Denamaarka musalamaana ke matadaana ke adhikaara radda puShTa,1
725,725,bhaana athaiya saala 1982 riliija़ phailma gaa.mdha kॉsTyuuma Dijaaaina ke ऑs puraskaara diya gaya,0
726,726,soshala miiDiya vaayarala posTa daava kiya gaya madhyapradesha yuuriya maa.mga raha kisaana laaThiichaarja kiya gaya,1
727,727,aaraTiiaaii pata chala skiima phaaayada baDa़ sa.mkhya aisa kisaana uTha aaya de,0
728,728,haidaraabaada aisa Chupa ruustama Tiima aaraama dekha dekha chai.mpiyana bana daavedaara mu.mbaii dilla bai.mgalora maata de dii,0
729,729,buuma paaya aajataka ke buleTina bayaana alaga joड़ gaya,1
730,730,buuma arju moragaa.mva pulisa baata ghaTa ke saa.mpradaayika koNa inakaara kiya,1
731,731,saahityakaara aana.mda svaruupa varma biibiisa bata ma.mgalesha Dabaraala dilla ke emsa aspataala budhavaara dera shaama aakhaira saa.msa lii,0
732,732,buuma paaya ghaTa akTuubara 2019 20 javaana le raha basa durghaTa shikaara gaya,1
733,733,17 disa.mbara bhaarata ke piiema nare.mdra moda baa.mglaadesha pradhaanama.mtra shekha hasii ke varchuala miiTi.mga,0
734,734,ChattiisagaDha़ dina raajya mahila aayoga adhyakSha ke bayaana siyaasa galiyaara bahasa shura,0
735,735,buuma To.mka pulisa baata pata laga vaayarala tasviira balaatkaara piii naha piii i.mda,1
736,736,sthaaniiya bhaaratiiya samaachaara patra dvaara avyavahaarya riporTi.mga aatmahatya phॉlo-apa na bhaarata,1
737,737,viiDiya 17 disa.mbara 2019 vaayarala shahara haala hi.msa asa.mba.mdhita hai.,1
738,738,abhiyukta pulisakarma avinaasha raaya naukara barkhaasta diya gaya maamala jaaँcha raha,0
739,739,daava apa saa.msa roka rakha koviDa-19 ke TesTa sarasa ke tela naaka laga vaayarasa peTa,1
740,740,buuma pata laga vaayarala tasviira dikha raha bachcha anenaseaila naamaka bartha DiekTa ke paida isaka kaala jaada,1
741,741,buuma paaya TviiTa i.mDiyana eksapresa ke pairoDa akaau.mTa bhuuShaNa aisa janahita yaachika daayara naha,1
742,742,viiDiya varSha 2017 jabaka posTa manamohana si.mha pradhaanama.mtra bata raha,1
743,743,buuma si.mhavaaDa़ piiechasa ke chikitsa adhikaara bata javaana praathamika upachaara kiya gaya mR^itya naha huii.,1
744,744,1971 ke baa.mglaadesha yuddha paakistaa sainika aatmasamarpaNa janarala je epha aara jaikaba mahatvapuurNa bhuumika,0
745,745,phoTa asala paranta phoTa khaड़ vyakta naama de badanaama koshisha gaya hai.,1
746,746,buuma paaya viiDiya klipa dikha raha vyakta paakistaa patrakaara naha balka bhaarata ke moTiveshanala spii harShavardhana,1
747,747,buuma pata laga sakShama viiDiya dikha raha shasa vinoda saara.mga dilla pulisa siiniyara i.mspekTara,1
748,748,sTa.mTa pradarshana laDaaaka jeTa daraasala rimoTa niya.mtrita Tarbaaina jeTa epha -16 hai.,1
749,749,bhaarata vyaapaara samajhau shaamila na phaaisala kiya samajhau jaapaana dakShiNa koriya chiina le aaya jinaka pura vakata tanaava raha,0
750,750,buuma paaya aarmaasisTa mR^itya brena haimareja vajaha thii.m naa muslima dvaara kiya hamala vajaha jaisa,1
751,751,bihaara chunaava prachaara ke pradhaanama.mtra nare.mdra moda kaa.mgresa raahula gaa.mdha lagaataara raila raha,0
752,752,bhaarata haala varSha sa.myukta raaShTra surakSha pariShada tiina alaga-alaga kameTa adhyakSha avasara mila,0
753,753,buuma aisa prashikShaNa viiDiya mila jisasa pratiita vaayarala klipa kamaa.mDoज़ Tiiyara-gaisa jhela prashikShaNa,1
754,754,paakistaana prashaasita kashmiira raha vaala loga ga़la elaosa paara unaka gharavaala barasa unaka vaapasa aasa laga baiTha,0
755,755,buuma paaya tasviira puraa kaipshana asa.mba.mdhita isaka koronaavaayarasa mahaamaara sambandha naha,1
756,756,sasa.mkR^ita shloka islaamika aa.mkaड़ ke joड़ kiya raha vaayarala,1
757,757,soshala miiDiya ग़lata jaanakaara vaala posTa kishvara bana nisha,1
758,758,buuma apa paड़taala paaya ebiipa nyuuज़ ke TempaleTa ke skriinashॉTa ke taura vaayarala bayaana फ़rज़,1
759,759,desha lagaataara raha ruusa prabhaava paDaosa desha ghaTa rutaba ke biichachiina baDha़ raha ruusa naja़diika badala haalaata bhaarata-ruusa sa.mba.mdha kya hoga asara,0
760,760,piChala dina aisa maamala saama aae jinama sarakaara ke aalochaka raha kaaida ke kruura bara raha,0
761,761,vaayarala posTa galata daava kiya gaya klipa dikha raha bachcha gujaraata ke valasaaDa ke skuula Chaatra usaka,1
762,762,buuma ephaaaiiaara prata mila baata puShTa tiina aaropa musalamaana naha,1
763,763,misaaila 400 kilomiiTara jayaada maara saka,0
764,764,gaaँdha jaya.m dina pahala sheyara kiya gaya posTa 2012 daayara kiya aaraTiiaaii apiila ke javaaba ghuma ke pesha,1
765,765,saptaaha bhaarata raaShTriiya jaaँcha eje.msa greTara kashmiira ke daphatara eepha़pa ke patrakaara paraveja़ bukhaaara ke ghara Chaapemaara,0
766,766,aakhaira aisa kya kR^iSha pa.mjaaba uttara pradesha adhika bhaagiidaara vaala raajya bihaara kisaana naha kya kR^iSha saba baDhaiya chala raha,0
767,767,paakistaana chiina dos shuruaa daura rukaavaTa aaii.m dona desha ke rishta garmajosha jagajaaahira kaisa paDa़ buniyaada,0
768,768,buuma paaya viiDiya aa.mdhra pradesha isama dikha raha loga aaraesaesa sa.mba.mdhita naha .,1
769,769,arthashaastra lekhaka guracharaNa daasa kR^iSha kShetra sudhaara ke baDa़ pairokaara moda sarakaara dvaara laaga kiya tiina nae kR^iSha kaaanuuna kaapha़ hada saha maana,0
770,770,brisbena shukravaara nirNaayaka TesTa shura hoga bhaarata aadha jayaada Tiima abha DॉkTara nirbhara,0
771,771,buuma paaya tasviira फ़rज़ daava ke vaayarala . vaastavika tasviira prayaagaraaja,1
772,772,buuma paaya vaayarala viiDiya philma abhine sana deola philma blai.mka 2019 riliija़ thii.,1
773,773,daava yuuज़rsa viiDiya ke maadhyama kisaana sthita darsha koshisha raha viiDiya haaara sa.mkhya sheyara,1
774,774,buuma eniimeshana bana vaala ka.mpa ke maalika baata bata viiDiya aa.mdhrapradesha ke jaina ma.mdira mॉDala,1
775,775,moda kaha nae kR^iSha kaaanuuna ke ja़ra kisaana nae adhikaara mila adhikaara kisaana samasya shura diya,0
776,776,vaayarala raha tasviira varSha 2013 harayaaNa shakta raila hai.,1
777,777,soshala miiDiya bhaajapa kaa.mgresa TaarageTa posTa raha galata sandarbha vaayarala,1
778,778,briTena ke 36 saa.msada bhaarata raha kisaana ke pradarshana le britaa videsha ma.mtra chiTTha likha,0
779,779,bhaaratiiya ethaliiTa svap barmana ke parivaara unaka jiita pratikriya ke viiDiya ग़lata tariika hima daasa joDa़ raha,1
780,780,soshala miiDiya raahula gaaँdha ke daragaaha duaa maa.mga unaka hinda dharma ke joड़ kiya raha vaayarala,1
781,781,buuma paaya uttara koriya ke sarvochcha ke havaala vaayarala bayaana mukhya dhaara ke miiDiya sa.msthaana prakaashita,1
782,782,amariika ke khauphaiya adhikaara kaha ruusa iiraana 3 nava.mbara vaala raaShTrapata chunaava pahala voTarsa prabhaavita koshisha laga,0
783,783,buuma paaya vaayarala tasviira kisaana aa.mdolana sa.mba.mdha naha rakha balka kerala फ़ravara 2020 e.mTa siiee pradarshana,1
784,784,apa ghara chamaka rakha usaka alaava matalaba naa rakha nae samaaja kaDa़va sachcha bana gaya,0
785,785,aji.mkya rahaaNa kaptaa bhaarata achCha shuruaata ऑsTreliya ke melabarna krikeTa graau.mDa khela raha TesTa maicha ऑsTreliya Tॉsa jiita pahala ballebaaja़ phaaisala kiya,0
786,786,balaraamapura pulisa kaha aaTha loga girataara kiya gaya kShetra shaa.mta,1
787,787,gujaraata pulisa buuma bata piiDaita pulisa mukhabira suurata mauta ke ghaaTa utaara diya gaya,1
788,788,ruusa bhaarata ke vaarShika sammelana piChala 20 saala lagaataara raha baara sammelana naha raha bhaarata ruusa sammelana ke naa ke piiCha koro mahaamaara vajaha bata,0
789,789,janarala bipina raavata kaha chiina paakistaana gaThajoDa़ lagaataara baDha़ raha bhaarata dona mulka yuddha chuka,0
790,790,फ़rज़ TviiTa daava samaajavaada paarTa yada sat raama ma.mdira nirmaaNa naha,1
791,791,buuma paaya ghaTa kariiba 18 saala puraa gujaraata ke gaa.mva,1
792,792,buuma paaya akaau.mTa tasviira vaayarala jॉnasana naha balक़ फ़rज़ hai.mDala asala tasviira raama muurta,1
793,793,buuma kaaryakrama ke aayojaka baata baata puShTa vaayarala tasviira Dresa koDa ullekha oToshॉpDa hai.,1
794,794,buuma paaya taक़riibana chaara saala puraa tasviira navavivaahita joड़ karnaaTaka ke maa.mDya,1
795,795,DonaalDa Tra.mpa ke daura amariika chiina ke rish tanaavapuurNa,0
796,796,dilla sameta uttara bhaarata ke ilaaka praduuShaNa hava ghula ja़hara kya sirpha़ pha़sala paraala jaimmedaara yaasarakaara i.mtajaaama naakaapha़,0
797,797,neshana vitha nama naama ke esabuka peja muharrama pura viiDiya posTa daava kiya bihaara siiee ke virodha,1
798,798,bhaaratiiya mahila kabaDDa Tiima khilaaDa़ sonaala viShNa shi.mgeTa mahaaraaShTra ke behada aama pR^iShThabhuuma vaala parivaara aata,0
